"","X4"
"90",1.79769313486232e+308
"91",1.79769313486232e+308
"92",1.79769313486232e+308
"93",1.79769313486232e+308
"94",1.79769313486232e+308
"95",1.79769313486232e+308
"96",1.79769313486232e+308
"97",1.79769313486232e+308
"98",1.79769313486232e+308
"99",1.79769313486232e+308
"100",1.79769313486232e+308
"101",1.79769313486232e+308
"102",1.79769313486232e+308
"103",1.79769313486232e+308
"104",1.79769313486232e+308
"105",1.79769313486232e+308
"106",1.79769313486232e+308
"107",1.79769313486232e+308
"108",1.79769313486232e+308
"109",1.79769313486232e+308
"110",1.79769313486232e+308
"111",1.79769313486232e+308
"112",1.79769313486232e+308
"113",1.79769313486232e+308
"114",1.79769313486232e+308
"115",1.79769313486232e+308
"116",1.79769313486232e+308
"117",1.79769313486232e+308
"118",1.79769313486232e+308
"119",1.79769313486232e+308
"120",1.79769313486232e+308
"121",1.79769313486232e+308
"122",1.79769313486232e+308
"123",1.79769313486232e+308
"124",1.79769313486232e+308
"125",1.79769313486232e+308
"126",1.79769313486232e+308
"127",1.79769313486232e+308
"128",1.79769313486232e+308
"129",1.79769313486232e+308
"130",1.79769313486232e+308
"131",1.79769313486232e+308
"132",1.79769313486232e+308
"133",1.79769313486232e+308
"134",1.79769313486232e+308
"135",1.79769313486232e+308
"136",1.79769313486232e+308
"137",1.79769313486232e+308
"138",1.79769313486232e+308
"139",1.79769313486232e+308
"140",1.79769313486232e+308
"141",1.79769313486232e+308
"142",1.79769313486232e+308
"143",1.79769313486232e+308
"144",1.79769313486232e+308
"145",1.79769313486232e+308
"146",1.79769313486232e+308
"147",1.79769313486232e+308
"148",1.79769313486232e+308
"149",1.79769313486232e+308
"150",1.79769313486232e+308
"151",1.79769313486232e+308
"152",1.79769313486232e+308
"153",1.79769313486232e+308
"154",1.79769313486232e+308
"155",1.79769313486232e+308
"156",1.79769313486232e+308
"157",1.79769313486232e+308
"158",1.79769313486232e+308
"159",1.79769313486232e+308
"160",1.79769313486232e+308
"161",1.79769313486232e+308
"162",1.79769313486232e+308
"163",1.79769313486232e+308
"164",1.79769313486232e+308
"165",1.79769313486232e+308
"166",1.79769313486232e+308
"167",1.79769313486232e+308
"168",1.79769313486232e+308
"169",1.79769313486232e+308
"170",1.79769313486232e+308
"171",1.79769313486232e+308
"172",1.79769313486232e+308
"173",1.79769313486232e+308
"174",1.79769313486232e+308
"175",1.79769313486232e+308
"176",1.79769313486232e+308
"177",1.79769313486232e+308
"178",1.79769313486232e+308
"179",1.79769313486232e+308
"180",1.79769313486232e+308
"181",1.79769313486232e+308
"182",1.79769313486232e+308
"183",1.79769313486232e+308
"184",1.79769313486232e+308
"185",1.79769313486232e+308
"186",1.79769313486232e+308
"187",1.79769313486232e+308
"188",1.79769313486232e+308
"189",1.79769313486232e+308
"190",1.79769313486232e+308
"191",1.79769313486232e+308
"192",1.79769313486232e+308
"193",1.79769313486232e+308
"194",1.79769313486232e+308
"195",1.79769313486232e+308
"196",1.79769313486232e+308
"197",1.79769313486232e+308
"198",1.79769313486232e+308
"199",1.79769313486232e+308
"200",1.79769313486232e+308
"201",1.79769313486232e+308
"202",1.79769313486232e+308
"203",4147.30001533748
"204",1.79769313486232e+308
"205",1.79769313486232e+308
"206",4100.51128501994
"207",4072.81540936058
"208",1.79769313486232e+308
"209",1.79769313486232e+308
"210",4192.1403652834
"211",4239.30391133652
"212",1.79769313486232e+308
"213",1.79769313486232e+308
"214",1.79769313486232e+308
"215",4179.54705942655
"216",1.79769313486232e+308
"217",1.79769313486232e+308
"218",4281.38790508581
"219",4224.34912921981
"220",1.79769313486232e+308
"221",1.79769313486232e+308
"222",4070.78074847444
"223",4090.76763581839
"224",1.79769313486232e+308
"225",1.79769313486232e+308
"226",4084.79873936679
"227",4107.60683476015
"228",1.79769313486232e+308
"229",1.79769313486232e+308
"230",4173.43291485664
"231",4127.13886787558
"232",1.79769313486232e+308
"233",1.79769313486232e+308
"234",4096.31886187285
"235",4164.27068300993
"236",1.79769313486232e+308
"237",1.79769313486232e+308
"238",4073.99736814537
"239",1.79769313486232e+308
"240",1.79769313486232e+308
"241",1.79769313486232e+308
"242",4075.19574285982
"243",1.79769313486232e+308
"244",1.79769313486232e+308
"245",1.79769313486232e+308
"246",4149.16366555623
"247",1.79769313486232e+308
"248",1.79769313486232e+308
"249",1.79769313486232e+308
"250",4137.98397699693
"251",1.79769313486232e+308
"252",1.79769313486232e+308
"253",1.79769313486232e+308
"254",4086.4645765075
"255",4079.64283222907
"256",1.79769313486232e+308
"257",4235.15330124799
"258",4093.7302461266
"259",1.79769313486232e+308
"260",1.79769313486232e+308
"261",1.79769313486232e+308
"262",1.79769313486232e+308
"263",4294.71937271595
"264",1.79769313486232e+308
"265",1.79769313486232e+308
"266",4155.16348951953
"267",4147.33009129883
"268",1.79769313486232e+308
"269",1.79769313486232e+308
"270",1.79769313486232e+308
"271",4125.58573217634
"272",1.79769313486232e+308
"273",1.79769313486232e+308
"274",1.79769313486232e+308
"275",4118.39386490257
"276",1.79769313486232e+308
"277",1.79769313486232e+308
"278",1.79769313486232e+308
"279",1.79769313486232e+308
"280",1.79769313486232e+308
"281",1.79769313486232e+308
"282",4091.1839671132
"283",4089.45976790195
"284",1.79769313486232e+308
"285",1.79769313486232e+308
"286",4090.20039836309
"287",1.79769313486232e+308
"288",1.79769313486232e+308
"289",1.79769313486232e+308
"290",1.79769313486232e+308
"291",4092.04267585742
"292",1.79769313486232e+308
"293",1.79769313486232e+308
"294",4089.89973289426
"295",4087.8169309717
"296",1.79769313486232e+308
"297",1.79769313486232e+308
"298",4122.83147420017
"299",4112.09772997393
"300",1.79769313486232e+308
"301",1.79769313486232e+308
"302",1.79769313486232e+308
"303",4141.81513349401
"304",4161.99503031137
"305",1.79769313486232e+308
"306",1.79769313486232e+308
"307",4141.77534891381
"308",1.79769313486232e+308
"309",1.79769313486232e+308
"310",4086.92104584919
"311",4073.61244100506
"312",1.79769313486232e+308
"313",1.79769313486232e+308
"314",4147.90859328653
"315",1.79769313486232e+308
"316",1.79769313486232e+308
"317",1.79769313486232e+308
"318",4143.34467155767
"319",1.79769313486232e+308
"320",1.79769313486232e+308
"321",1.79769313486232e+308
"322",4072.83225923529
"323",4073.7293394714
"324",1.79769313486232e+308
"325",1.79769313486232e+308
"326",4091.73270280361
"327",4069.17775799744
"328",1.79769313486232e+308
"329",1.79769313486232e+308
"330",4103.64665691806
"331",4086.60670512704
"332",1.79769313486232e+308
"333",1.79769313486232e+308
"334",4071.56650983756
"335",4075.7883011518
"336",1.79769313486232e+308
"337",1.79769313486232e+308
"338",4085.82105722039
"339",4077.42448741906
"340",1.79769313486232e+308
"341",1.79769313486232e+308
"342",4184.35828507069
"343",4180.68091376471
"344",1.79769313486232e+308
"345",1.79769313486232e+308
"346",4073.57221428546
"347",4074.90533372773
"348",1.79769313486232e+308
"349",1.79769313486232e+308
"350",4123.33722971934
"351",4167.60460549064
"352",1.79769313486232e+308
"353",1.79769313486232e+308
"354",4122.82885100291
"355",4074.71590198198
"356",1.79769313486232e+308
"357",1.79769313486232e+308
"358",4095.97464730251
"359",4082.80814916828
"360",1.79769313486232e+308
"361",1.79769313486232e+308
"362",4073.59911890501
"363",4081.55710674231
"364",1.79769313486232e+308
"365",1.79769313486232e+308
"366",4072.9250147339
"367",4073.08717688876
"368",1.79769313486232e+308
"369",1.79769313486232e+308
"370",4139.95269541314
"371",4116.64432342508
"372",1.79769313486232e+308
"373",1.79769313486232e+308
"374",4079.72015654185
"375",4072.08046331552
"376",1.79769313486232e+308
"377",1.79769313486232e+308
"378",4093.35126555081
"379",4080.66919988362
"380",1.79769313486232e+308
"381",1.79769313486232e+308
"382",4189.04084399925
"383",4242.57543347857
"384",1.79769313486232e+308
"385",1.79769313486232e+308
"386",4137.88897264137
"387",4150.10563923248
"388",1.79769313486232e+308
"389",1.79769313486232e+308
"390",4137.57740933048
"391",4188.66040633057
"392",1.79769313486232e+308
"393",1.79769313486232e+308
"394",4138.75920405844
"395",4211.98624237614
"396",1.79769313486232e+308
"397",1.79769313486232e+308
"398",4246.9012413871
"399",4157.78053312417
"400",1.79769313486232e+308
"401",1.79769313486232e+308
"402",1.79769313486232e+308
"403",1.79769313486232e+308
"404",1.79769313486232e+308
"405",1.79769313486232e+308
"406",1.79769313486232e+308
"407",1.79769313486232e+308
"408",1.79769313486232e+308
"409",1.79769313486232e+308
"410",1.79769313486232e+308
"411",1.79769313486232e+308
"412",1.79769313486232e+308
"413",1.79769313486232e+308
"414",1.79769313486232e+308
"415",1.79769313486232e+308
"416",1.79769313486232e+308
"417",1.79769313486232e+308
"418",1.79769313486232e+308
"419",1.79769313486232e+308
"420",1.79769313486232e+308
"421",1.79769313486232e+308
"422",1.79769313486232e+308
"423",1.79769313486232e+308
"424",1.79769313486232e+308
"425",1.79769313486232e+308
"426",1.79769313486232e+308
"427",1.79769313486232e+308
"428",1.79769313486232e+308
"429",1.79769313486232e+308
"430",1.79769313486232e+308
"431",1.79769313486232e+308
"432",1.79769313486232e+308
"433",1.79769313486232e+308
"434",1.79769313486232e+308
"435",1.79769313486232e+308
"436",1.79769313486232e+308
"437",1.79769313486232e+308
"438",1.79769313486232e+308
"439",1.79769313486232e+308
"440",1.79769313486232e+308
"441",1.79769313486232e+308
"442",1.79769313486232e+308
"443",1.79769313486232e+308
"444",1.79769313486232e+308
"445",1.79769313486232e+308
"446",1.79769313486232e+308
"447",1.79769313486232e+308
"448",1.79769313486232e+308
"449",1.79769313486232e+308
"450",1.79769313486232e+308
"451",1.79769313486232e+308
"452",1.79769313486232e+308
"453",1.79769313486232e+308
"454",1.79769313486232e+308
"455",1.79769313486232e+308
"456",1.79769313486232e+308
"457",1.79769313486232e+308
"458",1.79769313486232e+308
"459",1.79769313486232e+308
"460",4093.52249853596
"461",1.79769313486232e+308
"462",1.79769313486232e+308
"463",1.79769313486232e+308
"464",1.79769313486232e+308
"465",1.79769313486232e+308
"466",1.79769313486232e+308
"467",1.79769313486232e+308
"468",1.79769313486232e+308
"469",1.79769313486232e+308
"470",1.79769313486232e+308
"471",1.79769313486232e+308
"472",1.79769313486232e+308
"473",1.79769313486232e+308
"474",1.79769313486232e+308
"475",1.79769313486232e+308
"476",1.79769313486232e+308
"477",1.79769313486232e+308
"478",1.79769313486232e+308
"479",1.79769313486232e+308
"480",1.79769313486232e+308
"481",1.79769313486232e+308
"482",1.79769313486232e+308
"483",1.79769313486232e+308
"484",1.79769313486232e+308
"485",1.79769313486232e+308
"486",1.79769313486232e+308
"487",1.79769313486232e+308
"488",1.79769313486232e+308
"489",1.79769313486232e+308
"490",1.79769313486232e+308
"491",1.79769313486232e+308
"492",1.79769313486232e+308
"493",1.79769313486232e+308
"494",1.79769313486232e+308
"495",1.79769313486232e+308
"496",1.79769313486232e+308
"497",1.79769313486232e+308
"498",1.79769313486232e+308
"499",1.79769313486232e+308
"500",1.79769313486232e+308
"501",1.79769313486232e+308
"502",1.79769313486232e+308
"503",1.79769313486232e+308
"504",1.79769313486232e+308
"505",1.79769313486232e+308
"506",1.79769313486232e+308
"507",4081.34321355624
"508",1.79769313486232e+308
"509",1.79769313486232e+308
"510",1.79769313486232e+308
"511",1.79769313486232e+308
"512",1.79769313486232e+308
"513",1.79769313486232e+308
"514",4112.0942811103
"515",1.79769313486232e+308
"516",1.79769313486232e+308
"517",1.79769313486232e+308
"518",1.79769313486232e+308
"519",1.79769313486232e+308
"520",1.79769313486232e+308
"521",1.79769313486232e+308
"522",1.79769313486232e+308
"523",1.79769313486232e+308
"524",1.79769313486232e+308
"525",1.79769313486232e+308
"526",1.79769313486232e+308
"527",1.79769313486232e+308
"528",1.79769313486232e+308
"529",1.79769313486232e+308
"530",1.79769313486232e+308
"531",1.79769313486232e+308
"532",1.79769313486232e+308
"533",1.79769313486232e+308
"534",1.79769313486232e+308
"535",1.79769313486232e+308
"536",1.79769313486232e+308
"537",1.79769313486232e+308
"538",1.79769313486232e+308
"539",1.79769313486232e+308
"540",1.79769313486232e+308
"541",1.79769313486232e+308
"542",1.79769313486232e+308
"543",1.79769313486232e+308
"544",1.79769313486232e+308
"545",1.79769313486232e+308
"546",1.79769313486232e+308
"547",1.79769313486232e+308
"548",1.79769313486232e+308
"549",1.79769313486232e+308
"550",1.79769313486232e+308
"551",1.79769313486232e+308
"552",1.79769313486232e+308
"553",1.79769313486232e+308
"554",1.79769313486232e+308
"555",1.79769313486232e+308
"556",1.79769313486232e+308
"557",1.79769313486232e+308
"558",1.79769313486232e+308
"559",1.79769313486232e+308
"560",1.79769313486232e+308
"561",1.79769313486232e+308
"562",1.79769313486232e+308
"563",1.79769313486232e+308
"564",1.79769313486232e+308
"565",1.79769313486232e+308
"566",1.79769313486232e+308
"567",1.79769313486232e+308
"568",1.79769313486232e+308
"569",1.79769313486232e+308
"570",1.79769313486232e+308
"571",1.79769313486232e+308
"572",1.79769313486232e+308
"573",1.79769313486232e+308
"574",1.79769313486232e+308
"575",1.79769313486232e+308
"576",1.79769313486232e+308
"577",1.79769313486232e+308
"578",1.79769313486232e+308
"579",1.79769313486232e+308
"580",1.79769313486232e+308
"581",1.79769313486232e+308
"582",1.79769313486232e+308
"583",1.79769313486232e+308
"584",1.79769313486232e+308
"585",1.79769313486232e+308
"586",1.79769313486232e+308
"587",1.79769313486232e+308
"588",1.79769313486232e+308
"589",1.79769313486232e+308
"590",1.79769313486232e+308
"591",1.79769313486232e+308
"592",1.79769313486232e+308
"593",1.79769313486232e+308
"594",1.79769313486232e+308
"595",1.79769313486232e+308
"596",1.79769313486232e+308
"597",1.79769313486232e+308
"598",1.79769313486232e+308
"599",1.79769313486232e+308
"600",1.79769313486232e+308
"601",1.79769313486232e+308
"602",1.79769313486232e+308
"603",1.79769313486232e+308
"604",1.79769313486232e+308
"605",1.79769313486232e+308
"606",1.79769313486232e+308
"607",1.79769313486232e+308
"608",1.79769313486232e+308
"609",1.79769313486232e+308
"610",1.79769313486232e+308
"611",1.79769313486232e+308
"612",1.79769313486232e+308
"613",1.79769313486232e+308
"614",1.79769313486232e+308
"615",1.79769313486232e+308
"616",1.79769313486232e+308
"617",1.79769313486232e+308
"618",1.79769313486232e+308
"619",1.79769313486232e+308
"620",1.79769313486232e+308
"621",1.79769313486232e+308
"622",1.79769313486232e+308
"623",1.79769313486232e+308
"624",1.79769313486232e+308
"625",1.79769313486232e+308
"626",1.79769313486232e+308
"627",1.79769313486232e+308
"628",1.79769313486232e+308
"629",1.79769313486232e+308
"630",1.79769313486232e+308
"631",1.79769313486232e+308
"632",1.79769313486232e+308
"633",1.79769313486232e+308
"634",1.79769313486232e+308
"635",1.79769313486232e+308
"636",1.79769313486232e+308
"637",1.79769313486232e+308
"638",1.79769313486232e+308
"639",1.79769313486232e+308
"640",1.79769313486232e+308
"641",1.79769313486232e+308
"642",1.79769313486232e+308
"643",1.79769313486232e+308
"644",1.79769313486232e+308
"645",1.79769313486232e+308
"646",1.79769313486232e+308
"647",1.79769313486232e+308
"648",1.79769313486232e+308
"649",1.79769313486232e+308
"650",1.79769313486232e+308
"651",1.79769313486232e+308
"652",1.79769313486232e+308
"653",1.79769313486232e+308
"654",1.79769313486232e+308
"655",1.79769313486232e+308
"656",1.79769313486232e+308
"657",1.79769313486232e+308
"658",1.79769313486232e+308
"659",1.79769313486232e+308
"660",1.79769313486232e+308
"661",1.79769313486232e+308
"662",1.79769313486232e+308
"663",1.79769313486232e+308
"664",1.79769313486232e+308
"665",1.79769313486232e+308
"666",1.79769313486232e+308
"667",1.79769313486232e+308
"668",1.79769313486232e+308
"669",1.79769313486232e+308
"670",1.79769313486232e+308
"671",1.79769313486232e+308
"672",1.79769313486232e+308
"673",1.79769313486232e+308
"674",1.79769313486232e+308
"675",1.79769313486232e+308
"676",1.79769313486232e+308
"677",1.79769313486232e+308
"678",1.79769313486232e+308
"679",1.79769313486232e+308
"680",1.79769313486232e+308
"681",1.79769313486232e+308
"682",1.79769313486232e+308
"683",1.79769313486232e+308
"684",1.79769313486232e+308
"685",1.79769313486232e+308
"686",1.79769313486232e+308
"687",1.79769313486232e+308
"688",1.79769313486232e+308
"689",1.79769313486232e+308
"690",1.79769313486232e+308
"691",1.79769313486232e+308
"692",1.79769313486232e+308
"693",1.79769313486232e+308
"694",1.79769313486232e+308
"695",1.79769313486232e+308
"696",1.79769313486232e+308
"697",1.79769313486232e+308
"698",1.79769313486232e+308
"699",1.79769313486232e+308
"700",1.79769313486232e+308
"701",1.79769313486232e+308
"702",1.79769313486232e+308
"703",1.79769313486232e+308
"704",1.79769313486232e+308
"705",1.79769313486232e+308
"706",1.79769313486232e+308
"707",1.79769313486232e+308
"708",1.79769313486232e+308
"709",1.79769313486232e+308
"710",1.79769313486232e+308
"711",1.79769313486232e+308
"712",1.79769313486232e+308
"713",1.79769313486232e+308
"714",1.79769313486232e+308
"715",1.79769313486232e+308
"716",1.79769313486232e+308
"717",1.79769313486232e+308
"718",1.79769313486232e+308
"719",1.79769313486232e+308
"720",1.79769313486232e+308
"721",1.79769313486232e+308
"722",1.79769313486232e+308
"723",1.79769313486232e+308
"724",1.79769313486232e+308
"725",1.79769313486232e+308
"726",1.79769313486232e+308
"727",1.79769313486232e+308
"728",1.79769313486232e+308
"729",1.79769313486232e+308
"730",1.79769313486232e+308
"731",1.79769313486232e+308
"732",1.79769313486232e+308
"733",1.79769313486232e+308
"734",1.79769313486232e+308
"735",1.79769313486232e+308
"736",1.79769313486232e+308
"737",1.79769313486232e+308
"738",1.79769313486232e+308
"739",1.79769313486232e+308
"740",1.79769313486232e+308
"741",1.79769313486232e+308
"742",1.79769313486232e+308
"743",1.79769313486232e+308
"744",1.79769313486232e+308
"745",1.79769313486232e+308
"746",1.79769313486232e+308
"747",1.79769313486232e+308
"748",1.79769313486232e+308
"749",1.79769313486232e+308
"750",1.79769313486232e+308
"751",1.79769313486232e+308
"752",1.79769313486232e+308
"753",1.79769313486232e+308
"754",1.79769313486232e+308
"755",1.79769313486232e+308
"756",1.79769313486232e+308
"757",1.79769313486232e+308
"758",1.79769313486232e+308
"759",1.79769313486232e+308
"760",1.79769313486232e+308
"761",1.79769313486232e+308
"762",1.79769313486232e+308
"763",1.79769313486232e+308
"764",1.79769313486232e+308
"765",1.79769313486232e+308
"766",1.79769313486232e+308
"767",1.79769313486232e+308
"768",1.79769313486232e+308
"769",1.79769313486232e+308
"770",1.79769313486232e+308
"771",1.79769313486232e+308
"772",1.79769313486232e+308
"773",1.79769313486232e+308
"774",1.79769313486232e+308
"775",1.79769313486232e+308
"776",1.79769313486232e+308
"777",1.79769313486232e+308
"778",1.79769313486232e+308
"779",1.79769313486232e+308
"780",1.79769313486232e+308
"781",1.79769313486232e+308
"782",1.79769313486232e+308
"783",1.79769313486232e+308
"784",1.79769313486232e+308
"785",1.79769313486232e+308
"786",1.79769313486232e+308
"787",1.79769313486232e+308
"788",1.79769313486232e+308
"789",1.79769313486232e+308
"790",1.79769313486232e+308
"791",1.79769313486232e+308
"792",1.79769313486232e+308
"793",1.79769313486232e+308
"794",1.79769313486232e+308
"795",1.79769313486232e+308
"796",1.79769313486232e+308
"797",1.79769313486232e+308
"798",1.79769313486232e+308
"799",1.79769313486232e+308
"800",1.79769313486232e+308
"801",4131.17477861779
"802",4169.9771378303
"803",4295.23471898743
"804",4475.50495665439
"805",4083.33477759035
"806",4080.39621877873
"807",4081.74418374521
"808",4085.53352824178
"809",4351.73657008479
"810",4334.82360279435
"811",4285.45892707017
"812",4246.25134872627
"813",4181.97601791394
"814",4290.30682296359
"815",4309.00672166123
"816",4312.94110585434
"817",4259.16818507286
"818",4326.12127619198
"819",4359.24495213834
"820",4401.65074898417
"821",4115.11379589035
"822",4091.09920600641
"823",4107.12492494515
"824",4086.32036987236
"825",4073.51059186103
"826",4102.12231716839
"827",4106.92627883527
"828",4109.31250917999
"829",4100.02174558738
"830",4074.89970264002
"831",4070.77930748837
"832",4083.96757868096
"833",4081.61447865528
"834",4099.33009529191
"835",4136.62408809705
"836",4157.63389852841
"837",4142.85642845575
"838",4094.85969190715
"839",4088.69278205736
"840",4119.31016459715
"841",4083.56632453551
"842",4094.1681902883
"843",4099.99246316428
"844",4170.30298027095
"845",4108.49423349296
"846",4169.57397248516
"847",4164.41571453422
"848",4171.00105890586
"849",4096.34641088346
"850",4170.89984981914
"851",4156.23059758818
"852",4106.73626723989
"853",4082.44849035621
"854",4108.64177755948
"855",4122.7369883668
"856",4134.89733433151
"857",4076.55495444527
"858",4081.08938341331
"859",4091.86698670595
"860",4085.37615988
"861",4124.76222176499
"862",4153.16619556202
"863",4179.81019811004
"864",4129.56532799317
"865",4206.68170681662
"866",4165.50848284789
"867",4133.83910944427
"868",4127.62675745881
"869",4086.13006022647
"870",4073.72417068748
"871",4118.95371890547
"872",4124.60963409074
"873",4117.16842164644
"874",4079.37034673833
"875",4084.07552144401
"876",4077.92517188872
"877",1.79769313486232e+308
"878",4112.33804655222
"879",4087.73245912881
"880",4077.02465383396
"881",4098.15115254633
"882",4090.05089677158
"883",4077.63448038264
"884",4083.24046693627
"885",4082.10517975573
"886",4081.7011700815
"887",4079.03229360351
"888",4079.25013768403
"889",4077.17603653621
"890",4079.11321356438
"891",4078.26961112711
"892",4089.19804089993
"893",4106.60778477416
"894",4076.94403968732
"895",4086.52362687382
"896",4080.45522195583
"897",4075.80021247007
"898",4077.88553049834
"899",4076.18889369756
"900",4075.29523505611
"901",4169.44968147618
"902",4245.15536855539
"903",4235.99506274121
"904",4208.63666069522
"905",4240.27024039366
"906",4289.66699434515
"907",4328.14338441748
"908",4231.22269558672
"909",4090.17092329243
"910",4098.78161477445
"911",4086.815829055
"912",4074.88608278639
"913",4284.24440507745
"914",4329.27371819595
"915",4297.414828105
"916",4322.21736276226
"917",4137.12707867312
"918",4115.73400627647
"919",4130.45057829356
"920",4128.4507538837
"921",4074.59522679243
"922",4074.33293505632
"923",4077.40788656839
"924",4071.84087174796
"925",4160.26142502001
"926",4123.52975884069
"927",4158.05119367906
"928",4168.00676563404
"929",4094.72193877231
"930",4081.63756890356
"931",4080.12858118715
"932",4094.57113464797
"933",4083.95592326301
"934",4095.61734819669
"935",4085.08210998765
"936",4098.80264748083
"937",4074.94695517837
"938",4070.80631085913
"939",4072.95678512677
"940",4166.93123043308
"941",4238.17858220196
"942",4165.19528587127
"943",4191.43656118667
"944",4249.43641528053
"945",4075.85678007624
"946",4079.92012120882
"947",4083.59822681994
"948",4084.17839659322
"949",4075.66867062028
"950",4101.035252297
"951",4082.15892375592
"952",4127.07691560159
"953",4129.47621019448
"954",4112.77236644484
"955",4100.4833764292
"956",4145.29852007441
"957",4091.73453705141
"958",4114.40382975104
"959",4103.09133661837
"960",4088.9021395948
"961",4074.47821821058
"962",4082.76876477931
"963",4084.68899460684
"964",4075.20992008896
"965",4087.86492704384
"966",4085.11362960555
"967",4078.31552726943
"968",4075.35510728923
"969",4115.7665434307
"970",4125.10126696217
"971",4121.56671671135
"972",4092.26301481766
"973",4113.23203425385
"974",4097.20514526398
"975",4097.02072770466
"976",4129.30631467934
"977",4079.45217067867
"978",4082.91568194472
"979",4082.96683878069
"980",4092.67002584591
"981",4187.67695107379
"982",4184.8917775095
"983",4152.22265925368
"984",4184.052603341
"985",4108.48791474004
"986",4099.96543717485
"987",4090.94563934852
"988",4078.28349138482
"989",4130.47476740279
"990",4171.26607107448
"991",4131.69797975742
"992",4113.89624283312
"993",4127.21229508342
"994",4137.67835159453
"995",4119.30481132032
"996",4092.26506399534
"997",4169.93849536934
"998",4139.91308568457
"999",4101.15740044214
"1000",4110.07138762176
